activity_id,molregno,molecule_chembl_id,assay_id,assay_chembl_id,tid,target_chembl_id,target_name,target_type,standard_type,standard_value,standard_units,pchembl_value,assay_type,confidence_score,canonical_smiles,standard_inchi_key,pActivity,MolecularWeight,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumHDonors,NumHAcceptors,LogP,TPSA,NumAromaticRings,NumAliphaticRings,NumRings,AromaticProportion,NumRotatableBonds,NumSaturatedRings,FractionCSP3,MolMR,Lipinski_Violation
10886112,1342048,CHEMBL2029998,817966,CHEMBL2033392,100126,CHEMBL5145,Serine/threonine-protein kinase B-raf,SINGLE PROTEIN,IC50,480.0,nM,6.32,B,9,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4Cc4ccccc4)c3)c2cc1OC,WNGRZHJFZIEVKD-UHFFFAOYSA-N,6.318758762624412,552.6350000000002,41,41,10,2,8,6.625600000000006,112.42,5,0,5,0.6585365853658537,8,0,0.22580645161290322,158.27039999999965,2
22953374,2529324,CHEMBL4792733,2085838,CHEMBL4767101,11290,CHEMBL3759,Histamine H4 receptor,SINGLE PROTEIN,IC50,130.0,nM,6.89,B,9,Clc1cnc2nc(N3CCNCC3)c3nncn3c2c1,PVXMKQSOGUMXCY-UHFFFAOYSA-N,6.886056647693163,289.73,20,20,8,1,7,0.7354999999999998,71.24000000000001,3,1,4,0.65,1,1,0.3333333333333333,76.1757,0
28128113,3130501,CHEMBL5913500,2593129,CHEMBL5735828,100925,CHEMBL5358,eIF-2-alpha kinase GCN2,SINGLE PROTEIN,IC50,55.0,nM,7.26,B,9,C[C@@H]1C[C@H](N=S(C)(C)=O)CN(c2ccnc(-c3cnc4ccc(OC(F)(F)F)cn34)n2)C1,OFOFMZULWDGVIZ-KGLIPLIRSA-N,7.259637310505756,468.5050000000001,32,32,12,0,8,3.6323000000000025,84.98,3,1,4,0.46875,4,1,0.45,115.10140000000003,0
28330976,3058192,CHEMBL5841191,2594042,CHEMBL5736741,19639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,SINGLE PROTEIN,IC50,550.0,nM,6.26,B,9,C[C@]1(O)CC[C@H](Nc2nc(Nc3cc(C(=O)NC4CCNC4)ns3)nc3ccsc23)CC1,KUVJOKCRXXEBHS-XEPFQXAFSA-N,6.259637310505756,473.6280000000003,32,32,11,5,10,3.0886000000000013,124.09,3,2,5,0.4375,6,2,0.5238095238095238,128.05510000000004,0
27444827,3183832,CHEMBL5966831,2590503,CHEMBL5733202,109807,CHEMBL3580522,Programmed cell death 1 ligand 1,SINGLE PROTEIN,IC50,53.0,nM,7.28,B,9,Cc1c(COc2ccc(CNC(C)(C)C(=O)O)cc2Cl)cccc1-c1ccccc1,UXRQTAOAPRKWDQ-UHFFFAOYSA-N,7.275724130399211,423.94000000000005,30,30,5,2,3,5.847220000000005,58.56,3,0,3,0.6,8,0,0.24,120.95350000000002,1
17607017,1988304,CHEMBL3655454,1527791,CHEMBL3705332,10950,CHEMBL3892,Sphingosine 1-phosphate receptor 3,SINGLE PROTEIN,IC50,689.0,nM,6.16,B,9,CC(C)Oc1ccc2c(C(=O)NCc3ccc(F)c(F)c3)c(CO)n(Cc3ccccn3)c2c1,SZONTJVZDSFERG-UHFFFAOYSA-N,6.161780778092374,465.50000000000017,34,34,8,2,5,4.572300000000004,76.38,4,0,4,0.6176470588235294,8,0,0.23076923076923078,124.49200000000002,0
23277736,2559538,CHEMBL4865767,2127204,CHEMBL4836549,103454,CHEMBL1163125,Bromodomain-containing protein 4,SINGLE PROTEIN,IC50,19.95,nM,7.7,B,9,CNC(=O)c1cc(C(=O)N[C@H]2CC[C@H](O)CC2)c([C@@H](C)c2ccccc2)o1,BRAMSTZRKUJRKS-BPUTZDHNSA-N,7.700057099977233,370.449,27,27,6,3,4,2.824300000000001,91.57000000000001,2,1,3,0.4074074074074074,5,1,0.42857142857142855,101.78620000000004,0
27222389,2180961,CHEMBL3971590,2589650,CHEMBL5732349,12895,CHEMBL5137,Metabotropic glutamate receptor 2,SINGLE PROTEIN,IC50,1090.0,nM,5.96,B,9,CC(C)c1ncc(-c2cc(C(N)=O)nc3cc(CN4CCOC(C(F)(F)F)C4)ccc23)s1,OWSVIQULFOYNES-UHFFFAOYSA-N,5.962573502059376,464.51300000000015,32,32,10,1,6,4.343700000000003,81.34,3,1,4,0.46875,5,1,0.4090909090909091,116.52990000000004,0
26772137,2746531,CHEMBL5175300,2588161,CHEMBL5730860,10849,CHEMBL2148,Tyrosine-protein kinase JAK3,SINGLE PROTEIN,IC50,32.0,nM,7.5,B,9,Cc1cnc(Nc2ccc(N3CCC(N4CCOCC4)CC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,LKTNBLBEAJCSNG-UHFFFAOYSA-N,7.494850021680094,511.63000000000034,38,38,9,2,8,3.7500000000000018,106.41,3,2,5,0.47368421052631576,7,2,0.3793103448275862,147.5028999999998,1
2483376,490953,CHEMBL514354,535516,CHEMBL986142,100,CHEMBL222,Sodium-dependent noradrenaline transporter,SINGLE PROTEIN,IC50,19.0,nM,7.72,B,9,CNCC[C@H](c1cc(F)cc(Cl)c1)N1C(=O)C(C)(C)c2cccc(F)c21,VLIFAHMVTGLJCP-QGZVFWFLSA-N,7.721246399047171,378.8500000000001,26,26,6,1,2,4.593200000000004,32.34,2,1,3,0.46153846153846156,5,0,0.35,99.60670000000006,0
12398594,647581,CHEMBL1170317,900691,CHEMBL3050300,12967,CHEMBL4630,Serine/threonine-protein kinase Chk1,SINGLE PROTEIN,IC50,19054607.18,nM,,B,9,c1ccc(-c2cnc3cnc(-c4ccncc4)cn23)cc1,BHSCBQOHULFWOT-UHFFFAOYSA-N,1.7199999999916231,272.311,21,21,4,0,4,3.4583000000000013,43.08,4,0,4,1.0,2,0,0.0,81.65400000000002,0
28127645,2992288,CHEMBL5775287,2593129,CHEMBL5735828,100925,CHEMBL5358,eIF-2-alpha kinase GCN2,SINGLE PROTEIN,IC50,55.0,nM,7.26,B,9,CN(C)C(=O)C1CCCN(c2ccnc(-c3cnc4ccc(C(F)(F)F)cn34)n2)C1,FDHZDIXTAMSAPK-UHFFFAOYSA-N,7.259637310505756,418.4230000000001,30,30,10,0,6,3.114700000000002,66.63000000000001,3,1,4,0.5,3,1,0.4,104.85100000000004,0
28762385,3166930,CHEMBL5949929,2595642,CHEMBL5738341,10906,CHEMBL2599,Tyrosine-protein kinase SYK,SINGLE PROTEIN,IC50,550.0,nM,6.26,B,9,COCCCNc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)ncc1C(N)=O,HWEJHLLMTLRJPQ-UHFFFAOYSA-N,6.259637310505756,427.50900000000024,31,31,10,3,8,1.4359999999999997,125.71000000000001,2,1,3,0.3870967741935484,9,1,0.42857142857142855,119.72430000000004,0
25072406,2457322,CHEMBL4586891,2292699,CHEMBL5253339,11208,CHEMBL1829,Histone deacetylase 3,SINGLE PROTEIN,IC50,748.0,nM,6.13,B,9,O=C(CCCCCn1cc(-c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)nn1)NO,IKTSOHKYDYDWRP-UHFFFAOYSA-N,6.126098402135539,542.6170000000002,39,39,10,4,9,5.534800000000006,137.57,5,0,5,0.6666666666666666,10,0,0.1724137931034483,147.87829999999985,2
13380018,497400,CHEMBL478480,969405,CHEMBL2405595,11489,CHEMBL4235,11-beta-hydroxysteroid dehydrogenase 1,SINGLE PROTEIN,IC50,346.0,nM,6.46,B,9,O=C1/C(=C/c2ccccc2Br)CCC/C1=C\c1ccccc1Br,IYUMKWYJTLIPIV-UNZYHPAISA-N,6.460923901207224,432.15500000000003,23,23,3,0,1,6.431600000000004,17.07,2,1,3,0.5217391304347826,2,1,0.15,103.09600000000003,1
5090669,1054903,CHEMBL1631911,690171,CHEMBL1634301,11206,CHEMBL1937,Histone deacetylase 2,SINGLE PROTEIN,IC50,1570.0,nM,5.8,B,9,O=C(CCCCCC1OCCCCCCOc2ccccc2NC1=O)NO,WCTLKUHJSQSAOJ-UHFFFAOYSA-N,5.804100347590766,378.469,27,27,7,3,5,3.4190000000000014,96.89,1,1,2,0.2222222222222222,6,0,0.6,101.78890000000007,0
16360308,2040796,CHEMBL3715942,1536566,CHEMBL3720850,101506,CHEMBL5701,Serine/threonine-protein kinase TAO3,SINGLE PROTEIN,IC50,50.0,nM,7.3,B,9,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC(C)c3ccccc3)cc2)cc1,BVNBRKOALNETGX-UHFFFAOYSA-N,7.301029995663981,386.495,29,29,4,2,2,4.523200000000004,58.2,3,0,3,0.6206896551724138,7,0,0.2,116.58890000000001,0
18568927,2297185,CHEMBL4224694,1768173,CHEMBL4220285,10477,CHEMBL4018,Neuropeptide Y receptor type 2,SINGLE PROTEIN,IC50,24.0,nM,7.62,B,9,CC[C@](C)(NC(=O)[C@H]1C[C@H](O)CN1C(=O)[C@H](CO)NC(=O)c1c[nH]cn1)C(=O)N[C@@H](Cc1ccncc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCNC(=O)COCC(=O)NCCCOCCOCCOCCCNC(=O)CC[C@H](NC(=O)[C@H]1CC[C@H](CNC(=O)CCCCCCCCCCCCCCCCCCC(=O)O)CC1)C(=O)O)C(=O)NC(C)(C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC1CCCCC1)C(N)=O)[C@@H](C)O,WHNPDFXQLIGRSN-WAOXRHQMSA-N,7.619788758288394,2772.4199999999973,196,196,64,33,35,-0.2177599999998775,1010.9600000000002,2,4,6,0.05612244897959184,101,4,0.7424242424242424,720.6236000000033,3
24906515,2758554,CHEMBL5187323,2247715,CHEMBL5161925,10532,CHEMBL1914,Cholinesterase,SINGLE PROTEIN,IC50,4.7,nM,8.33,B,9,CCCCN(CCC1CCCCCC1)Cc1cc(O)c2ccccc2c1,FWRDTRMMEIYUQN-UHFFFAOYSA-N,8.327902142064282,353.54999999999995,26,26,2,1,2,6.508000000000008,23.47,2,1,3,0.38461538461538464,8,1,0.5833333333333334,111.60680000000008,1
19294344,373381,CHEMBL388978,1909655,CHEMBL4412101,103102,CHEMBL1075163,Serine/threonine-protein kinase haspin,SINGLE PROTEIN,IC50,19.0,nM,7.72,B,9,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,HKSZLNNOFSGOKW-FYTWVXJKSA-N,7.721246399047171,466.5410000000003,35,35,7,2,6,4.354000000000003,69.45,5,3,8,0.5714285714285714,2,1,0.32142857142857145,135.6479,0
13849959,1606343,CHEMBL3091977,1279179,CHEMBL3095280,10653,CHEMBL3974,Proteinase-activated receptor 1,SINGLE PROTEIN,IC50,980.0,nM,6.01,B,9,COC(=O)NC1C[C@@H]2CCCC[C@@H]2[C@H]1/C=C/c1ccc(-c2cccc(F)c2)cn1,PHYPONOKTIBSMQ-DGRVINJVSA-N,6.008773924307505,394.49000000000007,29,29,5,1,3,5.451800000000006,51.22,2,2,4,0.41379310344827586,4,2,0.4166666666666667,111.54870000000004,1
24440669,2735446,CHEMBL5090995,2166880,CHEMBL5051778,103690,CHEMBL1293257,Galactokinase,SINGLE PROTEIN,IC50,12190.0,nM,4.91,B,9,CC1=C(C(=O)NCc2cnn(C)c2)[C@@H](c2ccc(C)cc2Cl)N=C(Nc2nc3cccc(N)c3o2)N1,KTJLSJPIOOTQQU-OAQYLSRUSA-N,4.913996294381618,504.98200000000014,36,36,11,4,9,3.8081200000000006,135.39,4,1,5,0.5555555555555556,5,0,0.2,139.29949999999997,1
22799490,399340,CHEMBL235191,2056176,CHEMBL4711177,105117,CHEMBL2111363,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),PROTEIN COMPLEX,IC50,190.0,nM,6.72,B,7,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,VAZAPHZUAVEOMC-UHFFFAOYSA-N,6.721246399047171,269.304,20,20,5,3,3,2.4795,84.22,2,0,2,0.6,3,0,0.06666666666666667,79.55330000000002,0
3189851,613820,CHEMBL1086754,617080,CHEMBL1100586,107,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,IC50,46.2,nM,7.33,B,9,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,YIHQDWZWZRGAIH-UHFFFAOYSA-N,7.335358024443875,485.4590000000002,33,33,7,1,4,5.249420000000004,40.510000000000005,3,1,4,0.5151515151515151,7,1,0.34615384615384615,137.6511999999999,1
24920243,2776112,CHEMBL5204881,2251835,CHEMBL5166045,119238,CHEMBL4523488,Inositol hexakisphosphate kinase 2,SINGLE PROTEIN,IC50,100.0,nM,7.0,B,9,Cc1cc(C)cc(-c2onc3ccc(C(=O)O)cc23)c1,QBHYQWOHSDLSMR-UHFFFAOYSA-N,7.0,267.284,20,20,4,1,3,3.809840000000002,63.33,3,0,3,0.75,2,0,0.125,75.87830000000002,0
29003711,3084904,CHEMBL5867903,2596616,CHEMBL5739315,103430,CHEMBL1163101,Serine/threonine-protein kinase/endoribonuclease IRE1,SINGLE PROTEIN,IC50,1270.0,nM,5.9,B,9,Cc1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)c2c(N)ncc(CN3C[C@@H](C)N[C@@H](C)C3)n12,BYUUMAIPMPKMNW-KDURUIRLSA-N,5.896196279044043,602.6650000000001,44,44,12,4,7,6.2851200000000045,112.61,5,1,6,0.5681818181818182,5,1,0.28125,166.50049999999968,2
25863528,2908002,CHEMBL5559793,2431900,CHEMBL5510782,100432,CHEMBL4423,C-C chemokine receptor type 6,SINGLE PROTEIN,IC50,73.5,nM,7.13,F,9,CC(C)c1ccc([C@](O)(c2cnnc(N3CCCC3)c2)C2(C)CN(C)C2)cc1,LGTPPKNPDUNRQK-QHCPKHFHSA-N,7.133712660915805,380.5360000000001,28,28,5,1,5,3.387800000000002,52.49000000000001,2,2,4,0.42857142857142855,5,2,0.5652173913043478,112.61280000000005,0
24815042,2773450,CHEMBL5202219,2224766,CHEMBL5138279,10199,CHEMBL4940,L-lactate dehydrogenase B chain,SINGLE PROTEIN,IC50,34.0,nM,7.47,B,9,O=C1NC(c2ccsc2)(c2cccc(Nc3ccc(F)c(F)c3)n2)CC(O)=C1Sc1ccccc1Cl,MREKVQUMZPMFFT-UHFFFAOYSA-N,7.468521082957745,542.0320000000003,36,36,10,3,6,7.1437000000000035,74.25,4,1,5,0.6388888888888888,6,0,0.07692307692307693,138.7001999999999,2
1462481,311738,CHEMBL187431,305378,CHEMBL832893,9,CHEMBL203,Epidermal growth factor receptor,SINGLE PROTEIN,IC50,29400.0,nM,4.53,B,9,Cc1ccc(Nc2ncnn3c(C)ccc23)cc1O,QFAYCQKPUDKQJB-UHFFFAOYSA-N,4.531652669587842,254.293,19,19,5,2,5,2.795340000000001,62.45,3,0,3,0.7894736842105263,2,0,0.14285714285714285,73.85050000000001,0
25995842,2924171,CHEMBL5575962,2468702,CHEMBL5551756,103454,CHEMBL1163125,Bromodomain-containing protein 4,SINGLE PROTEIN,IC50,45.0,nM,7.35,B,9,COc1ccccc1S(=O)(=O)Nc1cc2c(c(-c3cnn(C)c3)c1)NC(=O)C2=C(C)C,KOPLFCMZXKXCSS-UHFFFAOYSA-N,7.346787486224656,438.5090000000002,31,31,9,2,6,3.642000000000002,102.32,3,1,4,0.5483870967741935,5,0,0.18181818181818182,119.34420000000006,0
19488019,2441405,CHEMBL4570974,1936021,CHEMBL4481780,104,CHEMBL2039,Amine oxidase [flavin-containing] B,SINGLE PROTEIN,IC50,840.0,nM,6.08,B,9,COc1ccc(Cl)c(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1F,SUHGLLSPECQCGH-UHFFFAOYSA-N,6.075720713938118,407.83300000000014,28,28,10,0,8,1.6450999999999996,74.28999999999999,3,1,4,0.5357142857142857,3,0,0.3888888888888889,103.84400000000007,0
29147827,3293089,CHEMBL6141585,2623496,CHEMBL6100155,105691,CHEMBL2362979,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2,SINGLE PROTEIN,IC50,7.0,nM,8.15,B,9,C[C@@H]1CN(c2cccc(-c3csc(NC(=O)CNC(=O)c4ccn(C(C)(C)C)c4)n3)n2)C[C@H](C)O1,ZAOSGNPEASBQMT-CALCHBBNSA-N,8.154901959985743,496.6370000000002,35,35,10,2,8,3.7437000000000022,101.38000000000001,3,1,4,0.45714285714285713,6,1,0.44,137.9578999999999,0
27751619,2988377,CHEMBL5771376,2591735,CHEMBL5734434,100917,CHEMBL5319,Epithelial discoidin domain-containing receptor 1,SINGLE PROTEIN,IC50,2107.0,nM,5.68,B,9,CCn1ccc(N2CN(c3ccccc3)C3(CCN(C(=O)c4ccc5[nH]ncc5c4)CC3)C2=O)n1,ZPEWHBDHYHOYAR-UHFFFAOYSA-N,5.6763354643919,469.54900000000026,35,35,9,1,6,3.2650000000000015,90.36,4,2,6,0.5714285714285714,4,2,0.3076923076923077,133.13719999999998,0
27300383,2207288,CHEMBL4067377,2589935,CHEMBL5732634,100643,CHEMBL4685,"Indoleamine 2,3-dioxygenase 1",SINGLE PROTEIN,IC50,7500.0,nM,5.12,B,9,CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccc(Br)cc1,OUMCMDRPMVVZCJ-UHFFFAOYSA-N,5.1249387366083,559.4600000000002,37,37,7,3,3,8.548100000000003,87.66,4,0,4,0.6486486486486487,6,0,0.13333333333333333,150.8366999999998,2
24902527,2775441,CHEMBL5204210,2246935,CHEMBL5161145,30000,CHEMBL3830,AP2-associated protein kinase 1,SINGLE PROTEIN,IC50,0.4,nM,9.4,B,9,COC(=O)Nc1cc(-c2cc(C(F)F)c(OC[C@@](C)(N)CC(C)C)cn2)ccn1,ZLLSHIDDPSARBG-FQEVSTJZSA-N,9.397940008672037,408.4490000000001,29,29,9,2,6,4.401800000000002,99.36,2,0,2,0.41379310344827586,8,0,0.45,105.99510000000002,0
1840285,373513,CHEMBL376072,429989,CHEMBL917719,12252,CHEMBL4822,Beta-secretase 1,SINGLE PROTEIN,IC50,15.0,nM,7.82,B,9,CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,BSKMMOMBNBKWTC-JTOILGAVSA-N,7.823908740944319,584.7140000000002,41,41,11,4,6,3.024000000000001,127.84,3,0,3,0.43902439024390244,13,0,0.3333333333333333,157.9206999999997,1
29129377,3298473,CHEMBL6146969,2617822,CHEMBL6094303,100159,CHEMBL5287,Hepatic sodium/bile acid cotransporter,SINGLE PROTEIN,IC50,10400.0,nM,4.98,B,9,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1NS(=O)(=O)c1cccc([N+](=O)[O-])c1,QWXPCYFAVKGZTB-UHFFFAOYSA-N,4.982966660701219,466.3020000000002,30,30,11,2,5,4.954700000000003,118.41000000000003,3,0,3,0.6,6,0,0.0,114.76210000000002,0
15129611,1793682,CHEMBL3339175,1434790,CHEMBL3384019,11489,CHEMBL4235,11-beta-hydroxysteroid dehydrogenase 1,SINGLE PROTEIN,IC50,30.0,nM,7.52,B,9,O=S(=O)(c1cccc(-c2ccccc2)n1)N1CCC(N2CCOCC2)CC1,JSLBDPOKXDOGEP-UHFFFAOYSA-N,7.522878745280337,387.50500000000034,27,27,7,0,5,2.2339,62.74000000000001,2,2,4,0.4444444444444444,4,2,0.45,103.84580000000005,0
22891505,2280160,CHEMBL4177129,2074036,CHEMBL4729570,11206,CHEMBL1937,Histone deacetylase 2,SINGLE PROTEIN,IC50,268.0,nM,6.57,B,9,O=C(NO)c1ccc(CN(CCCCO)C(=O)Nc2ccccc2)cc1,PDBSLDBGQHDGCM-UHFFFAOYSA-N,6.5718652059712115,357.40999999999997,26,26,7,4,4,2.6122000000000005,101.9,2,0,2,0.46153846153846156,8,0,0.2631578947368421,97.88520000000003,0
18446422,2264461,CHEMBL4161430,1742626,CHEMBL4158376,104103,CHEMBL1744522,Endothelial PAS domain-containing protein 1,SINGLE PROTEIN,IC50,4200.0,nM,5.38,B,9,CNS(=O)(=O)c1ccc(Nc2cc(F)cc(Cl)c2)c([N+](=O)[O-])c1,XNYLCEHOIRWVTL-UHFFFAOYSA-N,5.376750709602099,359.7660000000001,23,23,10,2,5,3.0390000000000006,101.34,2,0,2,0.5217391304347826,5,0,0.07692307692307693,84.03460000000001,0
29195888,3313561,CHEMBL6168517,2638323,CHEMBL6117360,124045,CHEMBL6196088,Fas-activated serine/threonine kinase,SINGLE PROTEIN,IC50,170.0,nM,6.77,B,9,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1,UXOIFDUHXKSBEG-VGOFMYFVSA-N,6.769551078621726,445.9750000000003,31,31,6,1,5,6.863200000000004,54.88,4,1,5,0.6774193548387096,5,0,0.16,128.59820000000002,1
26870380,2247596,CHEMBL4108245,2587437,CHEMBL5730136,10260,CHEMBL4794,Transient receptor potential cation channel subfamily V member 1,SINGLE PROTEIN,IC50,16.4,nM,7.79,B,9,O=C(Nc1ccc(C(F)(F)F)cn1)N1CCC(F)(c2ncc([C@H](O)CO)cc2Cl)CC1,IVFZLHSABOTEPQ-CQSZACIVSA-N,7.785156151952302,462.83100000000024,31,31,12,3,5,3.667200000000002,98.58000000000001,2,1,3,0.3870967741935484,4,1,0.42105263157894735,103.14330000000001,0
28978100,3064312,CHEMBL5847311,2596474,CHEMBL5739173,100990,CHEMBL5464,Receptor-interacting serine/threonine-protein kinase 1,SINGLE PROTEIN,IC50,4100.0,nM,5.39,B,9,Nc1ncnn2c(-c3ccc(CF)c(C(=O)N[C@@H]4CN(C(=O)c5ccccc5F)C[C@@H]4F)c3)cc(C(F)(F)F)c12,AKLVISACKLHHAW-VQTJNVASSA-N,5.3872161432802645,562.4740000000003,40,40,14,2,6,4.198400000000003,105.62,4,1,5,0.525,5,1,0.23076923076923078,131.10309999999998,1
19350814,2355417,CHEMBL4448408,1917932,CHEMBL4420663,101465,CHEMBL6167,Serine/threonine-protein kinase LATS1,SINGLE PROTEIN,IC50,9.6,nM,8.02,B,9,CC(CN)CNc1cc(-c2ccncc2)nc2cnccc12,YHSOXRLOLXWILN-UHFFFAOYSA-N,8.017728766960431,293.374,22,22,5,2,5,2.698500000000001,76.72,3,0,3,0.7272727272727273,5,0,0.23529411764705882,89.47710000000004,0
18871543,13669,CHEMBL14682,1810623,CHEMBL4310083,103454,CHEMBL1163125,Bromodomain-containing protein 4,SINGLE PROTEIN,IC50,24000.0,nM,4.62,B,9,Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,MYXXRVIYUKHKPI-UHFFFAOYSA-N,4.619788758288394,429.4990000000002,32,32,7,1,6,5.171420000000005,64.86000000000001,4,1,5,0.71875,5,1,0.24,121.04070000000002,1
15116437,1820255,CHEMBL3356120,1441587,CHEMBL3376467,11638,CHEMBL4040,Mitogen-activated protein kinase 1,SINGLE PROTEIN,IC50,8200.0,nM,5.09,B,9,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(Br)cc3)CC2)C1,KPKZCYYTVDFXPA-MRXNPFEDSA-N,5.086186147616283,521.8430000000002,32,32,9,2,5,3.417300000000002,76.11999999999999,2,2,4,0.375,5,2,0.391304347826087,129.22850000000003,1
18308960,2277887,CHEMBL4174856,1716392,CHEMBL4131392,10133,CHEMBL3429,Steroid hormone receptor ERR1,SINGLE PROTEIN,IC50,23.0,nM,7.64,B,9,CN1CC[C@@H](N2C(=O)S/C(=C\c3ccc4c(cnn4Cc4ccc(Cl)cc4C(F)(F)F)c3)C2=O)[C@H](F)C1,BQNYTHNYGPJDQV-FHNILQQJSA-N,7.638272163982407,552.9810000000001,37,37,12,0,6,5.8353000000000055,58.44,3,2,5,0.40540540540540543,4,2,0.32,133.89699999999996,2
12107061,1431489,CHEMBL2171990,864175,CHEMBL2175124,10495,CHEMBL268,Cathepsin K,SINGLE PROTEIN,IC50,11.0,nM,7.96,B,9,CS(=O)(=O)c1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1,VNQPOUUFPRFJLK-RTBURBONSA-N,7.958607314841775,432.5460000000002,30,30,9,1,6,1.1848800000000004,110.58000000000001,1,2,3,0.2,5,2,0.5714285714285714,112.41550000000004,0
28017602,3024279,CHEMBL5807278,2592695,CHEMBL5735394,100097,CHEMBL5251,Tyrosine-protein kinase BTK,SINGLE PROTEIN,IC50,0.25,nM,9.6,B,9,C=CC(=O)N(C)c1cccc(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)c1,UHIYBBMYZGVWRI-OAHLLOKOSA-N,9.602059991327963,449.5260000000003,33,33,7,3,3,4.097500000000002,99.42,3,1,4,0.45454545454545453,5,0,0.3076923076923077,127.63040000000004,0
25003692,2803678,CHEMBL5283976,2273962,CHEMBL5234023,23,CHEMBL2000,Plasma kallikrein,SINGLE PROTEIN,IC50,100.0,nM,7.0,B,9,NCc1cccc(-n2nc(C(N)=O)cc2C(=O)Nc2cc(C(NCC3CC3)c3ccccc3)ccc2F)c1,UMNCVWUVWBVXCX-UHFFFAOYSA-N,7.0,512.5890000000003,38,38,9,4,6,3.910300000000002,128.06,4,1,5,0.6052631578947368,10,1,0.20689655172413793,143.3381999999998,1
13938776,1621576,CHEMBL3124976,1294294,CHEMBL3128971,102672,CHEMBL6032,Histone-lysine N-methyltransferase EHMT2,SINGLE PROTEIN,IC50,10715.19,nM,4.97,B,9,CN1C(=O)[C@@]23C[C@]4([C@]56C[C@@]78S[C@@](CO)(C(=O)N7[C@H]5Nc5ccccc56)N(C)C8=O)c5ccccc5N[C@@H]4N2C(=O)[C@]1(CO)S3,GTWBRYPJUZEXNW-PNVYSBBASA-N,4.970000123715015,632.7240000000002,44,44,14,4,10,0.03760000000000174,145.76,2,8,10,0.2727272727272727,3,6,0.4666666666666667,159.80499999999972,1
7975380,1268618,CHEMBL1927659,792693,CHEMBL1930520,11,CHEMBL204,Prothrombin,SINGLE PROTEIN,IC50,26200.0,nM,4.58,B,9,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)Cc2cccc(C(=N)N)c2)C(N)=O)cc1,UIENGWWOLUMKHC-YFFMWXFTSA-N,4.581698708680254,657.8160000000003,48,48,12,5,6,1.6897900000000046,191.78,2,3,5,0.25,11,3,0.5,180.50689999999958,1
27349352,2963153,CHEMBL5746152,2590130,CHEMBL5732829,10938,CHEMBL2971,Tyrosine-protein kinase JAK2,SINGLE PROTEIN,IC50,300.0,nM,6.52,B,9,CCCc1ccc(S(=O)(=O)Nc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)cc1,HXVPLBMLKVEHIB-UHFFFAOYSA-N,6.522878745280337,475.5740000000002,34,34,9,2,6,4.498100000000003,105.46,4,1,5,0.6176470588235294,8,1,0.24,131.02219999999997,0
